regime_type,regime_period,reentry_instrument,reentry_period,trailing_stop_pct,total_return,cagr,max_dd,sharpe,sortino,calmar,ulcer_index,upi,recovery_weeks,worst_1yr,worst_3yr,pct_3yr_negative,num_trades,pct_time_ugl,pct_time_cash,train_cagr,train_sharpe,train_max_dd,test_cagr,test_sharpe,test_max_dd,train_test_sharpe_ratio
weekly_sma,175,GLD,25,0.1,22.407404405395916,0.12912141738805438,-0.4945233776384738,0.4071764599727416,0.31528056399059196,0.26110275717329157,0.2689668239195904,0.286732081913234,139.0,-0.3682686072877207,-0.39085288943200514,0.19898391193903472,101,0.5651197604790419,0.43488023952095806,0.1314377794020365,0.41972662217480544,-0.4409318096095484,0.1258255051249535,0.38917288040631026,-0.3770218257847063,1.078509431943449
weekly_sma,175,GLD,25,0.12,19.524260641507723,0.12306384252834279,-0.4376811949377756,0.3838580336818976,0.29576340795044076,0.2811723326286353,0.24935356137041406,0.28499229021548905,110.0,-0.36407597755254384,-0.3277621687720297,0.20321761219305673,81,0.5703592814371258,0.4296407185628742,0.12188526598984217,0.3813541199618212,-0.43302151716807386,0.12495983180093062,0.38654390993275145,-0.3777602651431493,0.9865738669331691
weekly_sma,175,GLD,25,0.15,29.60178816903537,0.14146743076240775,-0.5125949888901994,0.4447553760037366,0.3450477997035999,0.27598285942805195,0.27898313788722806,0.32069117667811425,329.0,-0.3482988635677956,-0.37599708462547443,0.22946655376799321,59,0.5980538922155688,0.40194610778443113,0.15122928400342217,0.4810091412267745,-0.42281338690547976,0.12724043920389283,0.3920287658694637,-0.4101033776358477,1.2269740975766537
weekly_sma,175,GLD,25,0.18,33.43472171426086,0.14690854078041782,-0.5409123436785561,0.4601684249416468,0.3579096191436503,0.27159398837405724,0.29375135596853086,0.32309141337405517,327.0,-0.39252580493137523,-0.4183443183591117,0.25825571549534293,47,0.6182634730538922,0.38173652694610777,0.1549471455239566,0.4903575136465315,-0.461983486612418,0.13521192420312822,0.4162341468624072,-0.3437852620137007,1.1780809367584804
weekly_sma,175,GLD,25,0.2,30.29572077735562,0.14250091472919513,-0.5577188384431458,0.4448207108472383,0.3480868432922333,0.25550672652009,0.3132119304838865,0.28894465989650747,345.0,-0.39252580493137557,-0.4396378404864998,0.31329381879762913,45,0.6264970059880239,0.37350299401197606,0.1547882797798099,0.489435170073056,-0.4811739054580405,0.12459954602721068,0.38076095230118906,-0.404139798238555,1.2854132418649473
weekly_sma,175,GLD,25,0.22,26.229465728743985,0.13608802148817123,-0.5853163762086393,0.42091030051490025,0.3302067190410167,0.23250335548387577,0.32247649328082967,0.2607570574607524,327.0,-0.43043108667784613,-0.4746034171461311,0.270956816257409,41,0.6332335329341318,0.36676646706586824,0.12983888236235686,0.40444188464769065,-0.5135477074247434,0.14563163328711348,0.4432950734933024,-0.4041397982385551,0.9123536642547444
weekly_sma,175,GLD,25,0.25,23.187385907032564,0.13063135164715467,-0.5742087121252688,0.40098982062729027,0.3184821707001862,0.22749803144515207,0.31623238569924633,0.24865053423698746,327.0,-0.3435493784408328,-0.4605302094811292,0.28450465707027944,39,0.6541916167664671,0.3458083832335329,0.12352584171076764,0.3806733895977282,-0.4970974962326717,0.14145996750163237,0.4288820216759966,-0.42605580697683215,0.887594653910002
weekly_sma,175,GLD,25,0.28,36.589159950264126,0.15095410615543225,-0.5934238042771812,0.4653122041301627,0.3753287187128769,0.25437824547551074,0.32911412055138417,0.30066806610925306,349.0,-0.4004313963386086,-0.484875380538369,0.3090601185436071,29,0.6676646706586826,0.3323353293413174,0.1610005836531898,0.5028413125693255,-0.519792460240858,0.1363294642398356,0.4120988158255809,-0.4853948717810092,1.2201959657708674
weekly_sma,175,GLD,25,0.3,27.84061392412595,0.13873615837049869,-0.5934238042771806,0.425127049689237,0.3405579280140809,0.23378933802543725,0.3363260005704249,0.2578931103256663,349.0,-0.400431396338609,-0.48487538053836865,0.3090601185436071,29,0.6691616766467066,0.33083832335329344,0.1404663479573327,0.4336821885382768,-0.5197924602408581,0.1363294642398356,0.4120988158255813,-0.4853948717810091,1.0523742653068688
weekly_sma,175,GLD,30,0.06,13.468298764284846,0.10689450560679536,-0.5242444406747171,0.3309078928054688,0.2647931062308179,0.20390202987983846,0.24315108150538042,0.2257629506187521,144.0,-0.38125255203185004,-0.4783917410667452,0.28281117696867064,199,0.5179640718562875,0.4820359281437126,0.1363952375932056,0.44260277503698564,-0.36994001336899296,0.06443489575747541,0.17021634978381892,-0.5242444406747171,2.600236555413787
