regime_type,regime_period,reentry_instrument,reentry_period,trailing_stop_pct,total_return,cagr,max_dd,sharpe,sortino,calmar,ulcer_index,upi,recovery_weeks,worst_1yr,worst_3yr,pct_3yr_negative,num_trades,pct_time_upro,pct_time_cash,train_cagr,train_sharpe,train_max_dd,test_cagr,test_sharpe,test_max_dd,train_test_sharpe_ratio
weekly_sma,150,SPY,10,0.06,2.4231958973537373,0.029699007442595127,-0.5967257660265326,0.06066037396907336,0.04491417194049448,0.04976994313544457,0.35290902831353504,-0.06319190150497367,167.0,-0.5373217913402382,-0.5526931516922633,0.39072382290934643,252,0.5272496831432193,0.47275031685678076,0.0010074366976464688,-0.06975324460633538,-0.5967257660265326,0.0924337087732563,0.2979386177264128,-0.4803715082913159,-0.2341195147464485
weekly_sma,150,SPY,10,0.08,5.6549357092352315,0.05896102275379578,-0.6277873339478592,0.17104853549567475,0.12485375201247244,0.09391878358395293,0.3636455082659861,0.01914233118673416,624.0,-0.5391574254865179,-0.605751050511681,0.36542515811665494,172,0.5627376425855514,0.4372623574144487,0.021547325140541362,0.02736213693521763,-0.6277873339478592,0.14339707870331564,0.4372651065288675,-0.5462346159343167,0.06257562409318665
weekly_sma,150,SPY,10,0.1,4.909092469326051,0.05401995106412416,-0.66708905196848,0.15777372030438322,0.11665909532546188,0.08097862032770492,0.4115286103307728,0.0049084098004768,652.0,-0.5706116518748624,-0.6565399529502132,0.34153197470133523,148,0.5811153358681875,0.4188846641318124,0.014989748886830245,0.008165567532921482,-0.66708905196848,0.14261837959117352,0.43196187554339455,-0.5838975585736358,0.01890344494557408
weekly_sma,150,SPY,10,0.12,4.154284769185207,0.04821739725282814,-0.6729104157180673,0.14437098910287516,0.10648468988076282,0.07165500210213722,0.4086340469031055,-0.009256699914847719,140.0,-0.5706116518748623,-0.6521294576209784,0.3309908643710471,132,0.5950570342205324,0.4049429657794677,0.012419052604000003,0.007891838327127906,-0.6729104157180673,0.12863692544191196,0.3944369347847113,-0.5813710169373613,0.020007858370148252
weekly_sma,150,SPY,10,0.15,7.341119516301401,0.06813839985161296,-0.7410186427899002,0.2096310701906545,0.15618717727204756,0.09195234224482546,0.4437238110679248,0.036370371499271456,680.0,-0.603836977957287,-0.7256860463667348,0.3085031623330991,100,0.6204055766793409,0.37959442332065907,0.037530924407967126,0.10325239937307816,-0.7410186427899002,0.13539871618358124,0.41068180517517094,-0.6183134299530707,0.25141702912559566
weekly_sma,150,SPY,10,0.18,13.3626278349088,0.08950453618579735,-0.6594739588639199,0.2741063001698864,0.20993247166432852,0.13572110768405077,0.3567089860090366,0.1051404300334818,128.0,-0.6550283538806035,-0.5953285428531194,0.3239634574841883,78,0.6463878326996197,0.35361216730038025,0.0558929726838171,0.16719481336301786,-0.6504652304754343,0.16412646241904527,0.4753269746673477,-0.6594739588639199,0.3517469495183338
weekly_sma,150,SPY,12,0.06,4.071830670764648,0.04752276555286916,-0.6049406812977597,0.12286879059814347,0.09206565233113687,0.07855772809148842,0.34074717391139364,-0.01313946171801582,507.0,-0.514075382009163,-0.5872240429913829,0.32677442023893183,254,0.5335868187579215,0.4664131812420786,0.018430534865156556,-0.006786438383296577,-0.6049406812977597,0.11114501693995016,0.3512627036334293,-0.42706003286458916,-0.019320122270592006
weekly_sma,150,SPY,12,0.08,9.844526630072405,0.07855239370691347,-0.6565211553955455,0.23413593497461882,0.1722254928819091,0.1196494477921076,0.36930928166654975,0.07189744483835554,618.0,-0.5828508289667722,-0.6361860140519822,0.3218552354181307,170,0.5671736375158428,0.4328263624841572,0.029700659620941483,0.05263030099864827,-0.6565211553955455,0.19238862325752937,0.5601990439862511,-0.4996803901593389,0.09394928742495315
weekly_sma,150,SPY,12,0.1,8.626581968331163,0.07385265525753915,-0.6927888859912636,0.22027824191474232,0.16365866663041898,0.10660196309568173,0.4153262563751159,0.052615636315085715,625.0,-0.6113228174266965,-0.683054149178453,0.28460997891777934,146,0.5836501901140685,0.41634980988593157,0.025914876664786757,0.043120097984376056,-0.6927888859912636,0.18533981178643466,0.5376788043692117,-0.541207376193223,0.08019675991312925
weekly_sma,150,SPY,12,0.12,6.620909337175871,0.06449759110917963,-0.6969271012050948,0.19404821028389296,0.14324251786962774,0.0925456780166151,0.4172653459615982,0.029951183893257727,678.0,-0.6113228174266967,-0.6789841322822339,0.29234012649332397,130,0.5950570342205324,0.4049429657794677,0.023316509969128152,0.041740801476884665,-0.6969271012050948,0.1585217418790057,0.4680090767257979,-0.5813710169373614,0.08918801696946618
weekly_sma,150,SPY,12,0.15,10.80415042493333,0.08187474999160882,-0.7610113103024885,0.24955978379162155,0.18569730026026762,0.10758677155411141,0.45303166011809987,0.06594406665490186,678.0,-0.6374182824507942,-0.7468623492795513,0.26141953619114544,98,0.6185044359949303,0.38149556400506973,0.0458118297094352,0.12735172587112484,-0.7610113103024885,0.1627148025176508,0.4765575698592274,-0.6183134299530706,0.2672326155867042
weekly_sma,150,SPY,12,0.18,15.182985150115716,0.09411525435593626,-0.65947395886392,0.2864309427113751,0.21834841455555606,0.1427126167621072,0.36754882867934074,0.11458410711649612,128.0,-0.6550283538806039,-0.6336962506820412,0.2965565706254392,76,0.6419518377693283,0.35804816223067176,0.05943343672725798,0.17580546189182256,-0.6541705556971381,0.17139091791719263,0.4921057483461184,-0.65947395886392,0.35725138851288374
weekly_sma,150,SPY,15,0.06,4.319081962482107,0.049566653631714086,-0.5689416738051968,0.12738403137395155,0.09488036113106876,0.08712079974771807,0.32337827389593565,-0.007524767631943548,294.0,-0.5179797292175592,-0.5496106414953338,0.3253689388615601,252,0.5316856780735107,0.46831432192648925,0.02616658100246627,0.020709096510517142,-0.5689416738051968,0.09919849313023454,0.3179859692586658,-0.4270264998241665,0.0651258184717934
weekly_sma,150,SPY,15,0.08,9.105431661649627,0.07577262592166356,-0.6252223176891698,0.2239677610714036,0.16359468787942907,0.1211930920855804,0.34456760272638814,0.06899263231239057,320.0,-0.5412604468549751,-0.6030341763758953,0.3190442726633872,168,0.5633713561470215,0.43662864385297845,0.03343035556027929,0.06351232831061766,-0.6252223176891698,0.17268511274339682,0.5155169268055302,-0.5308287529395066,0.12320124715240745
