regime_period,reentry_instrument,reentry_period,trailing_stop_pct,cagr,max_dd,sharpe,sortino,calmar,upi,num_trades,pct_time_upro,train_cagr,test_cagr,train_sharpe,test_sharpe,train_test_sharpe_ratio,train_max_dd,test_max_dd,worst_1yr,worst_3yr
30,UPRO,12,0.18,0.10630346042173233,-0.7932783455091926,0.320421544350435,0.2595181221465949,0.1340052467378242,0.1402372854961691,122,0.6812420785804816,0.08158394246086664,0.15887748068408514,0.24877619196069192,0.4727305197192765,0.526253714501919,-0.7932783455091926,-0.5181080259654166,-0.5467724810588845,-0.7058690988291941
30,UPRO,12,0.2,0.10263204209419285,-0.8046162653726315,0.3103685055618718,0.25213882795280046,0.12755402358994347,0.1272301927943413,120,0.6863117870722434,0.07210436378568752,0.16949020537138915,0.22179432532849122,0.4974757926387668,0.44583943301446877,-0.8046162653726315,-0.4871467696443744,-0.5716303378824331,-0.7220010932980366
30,UPRO,12,0.22,0.12190479612407112,-0.8046162653726315,0.3618015344879563,0.2977989602582694,0.15150675094495503,0.17911204101213773,114,0.6888466413181242,0.08844578351772081,0.19593794911698836,0.26888922800321124,0.5563957613509498,0.4832697275592792,-0.8046162653726315,-0.4871467696443743,-0.5716303378824331,-0.7220010932980366
30,UPRO,12,0.25,0.11867822649769799,-0.8046162653726314,0.35320181454609945,0.29071421571647726,0.14749667836100241,0.17066180735869507,114,0.6894803548795945,0.08393752290649825,0.19593794911698814,0.2563304750316158,0.5563957613509498,0.4606981088591254,-0.8046162653726314,-0.48714676964437437,-0.5716303378824332,-0.7220010932980367
30,UPRO,15,0.06,0.045770789168244175,-0.6745274296152939,0.1269616886207278,0.10264883526901519,0.067856082879163,-0.016880039941147718,294,0.591254752851711,0.03456197755290624,0.06631523410893658,0.08637648274266772,0.21594932825072888,0.3999849568523776,-0.6745274296152939,-0.47947395051489855,-0.5689907233738158,-0.6066583302903161
30,UPRO,15,0.08,0.08076594053046193,-0.7553308507502846,0.24431388311876542,0.19492209799399998,0.10692789848347327,0.0751404699479481,206,0.6261089987325729,0.057222137338074575,0.13060006775274768,0.16975247470211643,0.4082543398594671,0.41580078428694756,-0.7553308507502846,-0.4792311381449317,-0.5186410266479322,-0.6736383366035172
30,UPRO,15,0.1,0.06936419304837815,-0.7564424313666233,0.2106230590190045,0.1680585275625677,0.09169791404094248,0.04244765916098969,186,0.641318124207858,0.037207376129161585,0.14047787334699668,0.10681742553070436,0.4322889977512513,0.24709725689611348,-0.7564424313666233,-0.47923113814493157,-0.518641026647932,-0.6736383366035176
30,UPRO,15,0.12,0.07066878045173697,-0.7686047256464945,0.2170328447740878,0.17444880510140073,0.09194424402256376,0.0481759215822432,168,0.6565272496831432,0.044677647266794906,0.12652256078750845,0.13405148946225,0.3919134243892274,0.3420436278016271,-0.7686047256464945,-0.47606934002244905,-0.5186410266479322,-0.6913442218944432
30,UPRO,15,0.15,0.10186673333906282,-0.7841399930927636,0.3078326293139286,0.24938714769369866,0.12990886096408044,0.13367902343372678,136,0.6755386565272496,0.07722062529517282,0.154282908526717,0.23512031254520369,0.4638544960920644,0.5068837631758941,-0.7841399930927636,-0.4467422755049106,-0.5267370725618424,-0.6928667269292528
30,UPRO,15,0.18,0.10875383267834637,-0.7841399930927635,0.32697387481177687,0.26654795871704606,0.13869185813288934,0.1494658718727989,124,0.6850443599493029,0.07956890990174781,0.17225767864577368,0.2424967250217358,0.5057672851992607,0.47946304974272436,-0.7841399930927635,-0.503328227717215,-0.5267370725618424,-0.6928667269292528
30,UPRO,15,0.2,0.10454626752253282,-0.7959791178620772,0.3154207418549893,0.25789131573697677,0.13134297769435707,0.13378123461066113,122,0.6894803548795945,0.07010699204689663,0.1811434080253187,0.21545870929025096,0.5256108739551556,0.40992057045728775,-0.7959791178620772,-0.4467422755049102,-0.5526937976028026,-0.7097118535128668
30,UPRO,15,0.22,0.12385248003577609,-0.7959791178620772,0.36681679537606066,0.3038822965359263,0.155597649808241,0.18777388927455288,116,0.6920152091254753,0.08641796708432126,0.20785468618633307,0.2627507634623255,0.5838172732758878,0.450056508242709,-0.7959791178620772,-0.44674227550491075,-0.5526937976028026,-0.7097118535128668
30,UPRO,15,0.25,0.12062030892006748,-0.7959791178620768,0.3582035026815683,0.2967347091622407,0.15153702680547954,0.1791273364929777,116,0.6926489226869454,0.08191810553632428,0.20785468618633351,0.25016740041138563,0.5838172732758881,0.42850290983625416,-0.7959791178620768,-0.44674227550491064,-0.5526937976028026,-0.7097118535128664
30,UPRO,20,0.06,0.07457229339527682,-0.6281168487373892,0.22143948725951373,0.18053394117029248,0.118723599828883,0.0678485148111636,290,0.5925221799746515,0.07587785153810134,0.06629976333686449,0.2237036861974982,0.21548248870305042,1.0381525085584897,-0.6281168487373892,-0.5495596162064007,-0.5463383341528314,-0.5670402199789834
30,UPRO,20,0.08,0.09101415144905256,-0.7351516874164779,0.2752562832290648,0.21952292274460175,0.12380322728891631,0.1108222894139381,204,0.6261089987325729,0.07509190505458263,0.12251095023983138,0.2252809788975101,0.38550542145089506,0.584378237923707,-0.7351516874164779,-0.4983191272130757,-0.5186410266479322,-0.6369742927440846
30,UPRO,20,0.1,0.07160885860148913,-0.7560359808619552,0.2176233094257947,0.1736232656073354,0.09471620453810678,0.05004628693254324,184,0.6375158428390367,0.04584883827537167,0.12689190056798805,0.13598869266144215,0.39644759422985365,0.34301808017177216,-0.7560359808619552,-0.4980701043785233,-0.5499584930846986,-0.6640740675988982
30,UPRO,20,0.12,0.07278207175987084,-0.7682185716601229,0.2232295191995694,0.1788294863277945,0.09474135935374296,0.053695205933645726,164,0.6501901140684411,0.05582384933825124,0.10680851427935178,0.16927120560054315,0.33934847817642794,0.4988123315305947,-0.7682185716601229,-0.5134463466642252,-0.5580378209176922,-0.6822988369037275
30,UPRO,20,0.15,0.0995998887060554,-0.7837797644649388,0.3013069449558753,0.24294533625195594,0.1270763717331348,0.12484166812371765,132,0.6679340937896071,0.08604955121076396,0.12546176930978348,0.260834896048739,0.38983251823580006,0.6690947621023406,-0.7837797644649388,-0.5105327176537301,-0.5580378209176918,-0.7036284537270647
30,UPRO,20,0.18,0.09884765395460149,-0.7837797644649389,0.2995246116160064,0.2412667551143481,0.12611661902509258,0.11955737689769523,120,0.6761723700887199,0.07826967533328366,0.14143405542552223,0.23856272942371987,0.42995964002104303,0.5548491235410936,-0.7837797644649389,-0.5702020601124429,-0.5580378209176919,-0.7036284537270647
30,UPRO,20,0.2,0.09467768135648358,-0.7956386464451012,0.2880423082853859,0.2327269687923391,0.11899583030500305,0.10639587660970436,118,0.6806083650190115,0.06881914466330641,0.1500861413157375,0.21147108190347785,0.4508490989308513,0.4690506921383736,-0.7956386464451012,-0.5113316003144831,-0.5822510106364209,-0.7198833393108842
30,UPRO,20,0.22,0.11381140220746788,-0.7956386464451012,0.3401726490464265,0.27854246223847445,0.14304408504535965,0.15701571117572025,112,0.6831432192648923,0.08511048984438752,0.17609506675280362,0.25891636276671204,0.511370324858304,0.506318709124264,-0.7956386464451012,-0.511331600314483,-0.5822510106364209,-0.7198833393108842
30,UPRO,20,0.25,0.11060810897591522,-0.7956386464451013,0.331530423926685,0.27145925195745213,0.13901801963757066,0.14868903895947433,112,0.6837769328263625,0.0806160437688288,0.17609506675280362,0.24630918419221498,0.5113703248583041,0.48166499348679437,-0.7956386464451013,-0.5113316003144833,-0.5822510106364209,-0.7198833393108844
30,UPRO,25,0.06,0.08995141963293385,-0.5949037610368648,0.2700555228012734,0.2239508736731324,0.1512033130806846,0.12522687634287996,290,0.6026615969581749,0.08413994824033733,0.09783282160546847,0.2507122285388595,0.3151065545499181,0.79564269583971,-0.5949037610368648,-0.4446857370968075,-0.546111389847755,-0.5221168588925986
30,UPRO,25,0.08,0.09659738724953937,-0.707671360309115,0.2918406982562332,0.23702419231295865,0.13650034842069214,0.13824349122424603,208,0.6368821292775665,0.07027392909089247,0.1531335214821361,0.2129389363630779,0.4734937650479081,0.4497185645972186,-0.707671360309115,-0.5082836726101344,-0.518641026647932,-0.6207233433807333
30,UPRO,25,0.1,0.08299313493746863,-0.7307225817206027,0.2515865097745973,0.2024859558764757,0.11357680330892207,0.08915474484097727,184,0.6425855513307985,0.05632717042049862,0.14043771229190138,0.17054546505057191,0.437832397854934,0.38952225985587835,-0.7307225817206027,-0.5082836726101347,-0.518641026647932,-0.6292188162432117
30,UPRO,25,0.12,0.090178871366839,-0.7441692227854423,0.2736936091707486,0.22090470125373685,0.12118059791467516,0.11082445025961354,162,0.6539923954372624,0.074917377489919,0.12011291352234577,0.2274868355484679,0.37709731054356493,0.603257645143526,-0.7441692227854423,-0.5052982641600267,-0.5186410266479322,-0.6493345646411962
30,UPRO,25,0.15,0.11613258113675728,-0.7472434259431525,0.3472609684025881,0.28105284122064006,0.1554146575330222,0.18642939316786278,128,0.6692015209125475,0.10048236126016996,0.146895367479849,0.30191662870183983,0.4493503229709927,0.6718958755957759,-0.7472434259431525,-0.4776072912275797,-0.4948636520889136,-0.653548353147869
30,UPRO,25,0.18,0.11103258507680813,-0.7472434259431523,0.3332609256267056,0.26903672895908765,0.14858957766897116,0.16662168074735906,118,0.6768060836501901,0.09259909648057008,0.14843178420020275,0.2798916252897884,0.4511738715368488,0.62036310821011,-0.7472434259431523,-0.47760729122758,-0.49486365208891314,-0.6535483531478687
30,UPRO,25,0.2,0.10681637237551778,-0.7611061912575682,0.3215086977107692,0.2603326482549005,0.14034358622024365,0.15022829429866533,116,0.6812420785804816,0.08302297511919754,0.15713691297108867,0.2528394199596662,0.4722751210043189,0.5353646819717908,-0.7611061912575682,-0.47760729122757983,-0.5209835644013934,-0.6725499474329053
30,UPRO,25,0.22,0.1261622637397135,-0.7611061912575682,0.3733443192966418,0.30640305018516795,0.16576170998064915,0.2063375832841249,110,0.6837769328263625,0.09953082045000539,0.18330528993762707,0.29950809991545624,0.5336645587159192,0.5612291373369814,-0.7611061912575682,-0.47760729122757994,-0.5209835644013934,-0.6725499474329053
30,UPRO,25,0.25,0.12292344974488656,-0.7611061912575684,0.3646193868528553,0.2992283850832807,0.16150630642194794,0.197025152485014,110,0.6844106463878327,0.09497664644912907,0.18330528993762685,0.28691252829207414,0.5336645587159191,0.5376270985325142,-0.7611061912575684,-0.47760729122758,-0.5209835644013932,-0.6725499474329056
30,UPRO,30,0.06,0.11107044935472254,-0.5949037610368652,0.3345716628270188,0.28040782781445767,0.18670322265426004,0.2073854233012626,284,0.605830164765526,0.09498432732818896,0.14288393740229877,0.28401719679722115,0.45374271774748265,0.6259432618713292,-0.5949037610368652,-0.39499372781152453,-0.5461113898477552,-0.513075275637462
30,UPRO,30,0.08,0.12023259869782588,-0.6812864070474477,0.35996834858074284,0.2947861805489355,0.17647878697431926,0.22330106825802307,202,0.6394169835234474,0.09012977470838313,0.18593959850014108,0.27164630929469824,0.564974308903116,0.48081179093274706,-0.6812864070474477,-0.44275909955197557,-0.4856980170688169,-0.5926577761652909
30,UPRO,30,0.1,0.10368853843413484,-0.7064181820448227,0.31231514874321825,0.2545034810781222,0.14678067619097004,0.15607002612571716,182,0.6457541191381495,0.06895614007317152,0.18102675522310108,0.20926753919932742,0.5495742234054953,0.38078121259505,-0.7064181820448227,-0.44275909955197607,-0.5240905266521498,-0.6012213356828886
30,UPRO,30,0.12,0.10827046890728664,-0.7210784879643863,0.3254265144940178,0.26468209173129675,0.15015074047339222,0.170850425514465,158,0.655893536121673,0.08776860324608982,0.15063526714198128,0.2652801964364266,0.46174330909307815,0.5745187666226722,-0.7210784879643863,-0.4393758649504853,-0.5326342467200157,-0.622856013032506
30,UPRO,30,0.15,0.13739811784382505,-0.7244301620764266,0.40571706356872855,0.3294139055876501,0.1896637178247828,0.26487308350921773,120,0.6673003802281369,0.12352123974166873,0.16390284640849595,0.36573583371786644,0.49669400903636246,0.7363403364325486,-0.7244301620764266,-0.40799487995641914,-0.5326342467200156,-0.6273879823611006
30,UPRO,30,0.18,0.12793803826095052,-0.724430162076427,0.37996479376373665,0.3070000812450777,0.17660506831223452,0.22845746400392286,110,0.673637515842839,0.10942546398512554,0.16546204687681665,0.32717147474512304,0.4975811195797452,0.6575238928306818,-0.724430162076427,-0.47379895872760613,-0.5326342467200158,-0.6273879823611009
30,UPRO,30,0.2,0.12365767173789721,-0.7395441507238872,0.36787483792538955,0.2981169787926709,0.16720796400979915,0.2091958246148941,108,0.6780735107731305,0.09970186736241171,0.1742962652737834,0.2999326932642805,0.5182940625467708,0.5786921266095242,-0.7395441507238872,-0.45002438638663467,-0.5500910991583583,-0.6478243764415861
30,UPRO,30,0.22,0.14009525293744707,-0.7395441507238872,0.4107520020017584,0.33701043414560444,0.1894346034652803,0.2604410159796027,102,0.6799746514575412,0.11195968586748273,0.20085269692471153,0.3337447982432744,0.5790791751335213,0.5763370754376052,-0.7395441507238872,-0.45002438638663494,-0.5500910991583583,-0.6478243764415861
30,UPRO,30,0.25,0.13681636802046593,-0.7395441507238872,0.40193762750657136,0.329756804199959,0.1850009467136561,0.2503153627954685,102,0.6806083650190115,0.10735403244038966,0.20085269692471153,0.32105603051405796,0.5790791751335217,0.5544251016107257,-0.7395441507238872,-0.45002438638663445,-0.5500910991583584,-0.6478243764415863
30,SPY,8,0.06,0.06564293477218719,-0.6575198746714922,0.19175636897037668,0.15233333779667232,0.09983414540128309,0.04131911337960357,274,0.5792141951837769,0.04905409406191219,0.0988170423940975,0.1361171101761875,0.31876749587304215,0.42701063294859853,-0.6575198746714922,-0.43465359998235553,-0.5689907233738161,-0.584477477936582
30,SPY,8,0.08,0.07332690669827535,-0.7441986736966116,0.22172410715061316,0.17419529516684623,0.09853135901740215,0.056126924482008136,206,0.6204055766793409,0.05767339607770183,0.10425047921460462,0.1720176810686775,0.33371451889167003,0.515463581386813,-0.7441986736966116,-0.5172629658000106,-0.5019134719318847,-0.6360368012164458
30,SPY,8,0.1,0.0680030363570916,-0.7527351370645926,0.20718831511961078,0.16470893977942025,0.0903412541923843,0.03976260355986363,186,0.641318124207858,0.04615200273221487,0.11379176480272646,0.13792423686050506,0.35962815234990836,0.38351902085326334,-0.7527351370645926,-0.5172629658000105,-0.501913471931885,-0.6360368012164455
30,SPY,8,0.12,0.06930596319627114,-0.7580764952938505,0.213680132197998,0.17114065186240082,0.09142344291971,0.04622927188342062,168,0.6565272496831432,0.053686695688943464,0.10016299341903379,0.16416872145400893,0.3208779560044463,0.5116235577483362,-0.7580764952938505,-0.5143320742660019,-0.5019134719318852,-0.6557826579470238
30,SPY,8,0.15,0.1028097181901122,-0.7743186003137097,0.31079462307676253,0.251761465044722,0.1327744395504119,0.13884434021120712,136,0.6780735107731305,0.09103630338491886,0.12448913263968353,0.2761794849304234,0.3870427294378781,0.713563293984447,-0.7743186003137097,-0.4871467696443744,-0.5353536856378073,-0.6788925009780762
30,SPY,8,0.18,0.11731684400378284,-0.7743186003137098,0.3504118358018359,0.28637003011856665,0.15150978415894018,0.1761602385383673,124,0.6894803548795945,0.09341470544693986,0.16785374694330812,0.2831422494341039,0.49598113183040726,0.5708730257321962,-0.7743186003137098,-0.5010486100628965,-0.5353536856378074,-0.6788925009780764
30,SPY,8,0.2,0.11307678342200544,-0.7866963922320964,0.33885419607944967,0.27774016896937953,0.14373624251812353,0.16034866241820328,122,0.6939163498098859,0.08383143565347484,0.1767060944597807,0.25647471318613757,0.5160268220027617,0.4970181824865781,-0.7866963922320964,-0.4871467696443745,-0.5608378212502909,-0.6965040622846432
30,SPY,8,0.22,0.1325320996510868,-0.7866963922320964,0.3894617139383073,0.32334094275732866,0.1684666422265558,0.21408091299139612,116,0.6964512040557668,0.10035160384516595,0.20331702382645656,0.3024995901085154,0.5747409858124539,0.5263233309886574,-0.7866963922320964,-0.4871467696443738,-0.5608378212502909,-0.6965040622846432
30,SPY,8,0.25,0.12927496617037515,-0.7866963922320968,0.3809074090125739,0.3162315666379905,0.1643263747575895,0.2051855190265266,116,0.697084917617237,0.09579403022116928,0.20331702382645633,0.2900789544132774,0.574740985812454,0.5047124906243143,-0.7866963922320968,-0.48714676964437464,-0.5608378212502911,-0.6965040622846435
30,SPY,10,0.06,0.05401637248344837,-0.6676770381421289,0.15598731239379998,0.12663179739331495,0.08090194719553898,0.005425077807106658,292,0.5937896070975919,0.0470341893870867,0.06470451513257736,0.13206913539710577,0.20994111692548173,0.6290770351764086,-0.6676770381421289,-0.43465359998235575,-0.5689907233738161,-0.598379462375165
30,SPY,10,0.08,0.075030073903529,-0.7633257237334153,0.22767902606389465,0.1808964087275516,0.09829365311646773,0.05744446853997748,208,0.6299112801013942,0.06036877060014323,0.10359787123573505,0.18150043369930202,0.33133207773814854,0.5477901051365804,-0.7633257237334153,-0.5172629658000106,-0.5391569299025346,-0.6632514463290811
30,SPY,10,0.1,0.06341434831550075,-0.7644009820513954,0.19379754612473657,0.15471582392365527,0.08295953276422793,0.02735760157801541,188,0.6444866920152091,0.039907594958306314,0.113239764542854,0.1192211508516691,0.3577524027276697,0.33325045462356623,-0.7644009820513954,-0.5172629658000102,-0.5391569299025343,-0.6632514463290808
30,SPY,10,0.12,0.06471167711366088,-0.7761658580288403,0.20061610193771623,0.16134433338314752,0.08337351668366784,0.03206270405024737,170,0.6596958174904943,0.04739731386236379,0.09961774764019027,0.145749967389128,0.3193432696918789,0.45640532061238087,-0.7761658580288403,-0.514332074266002,-0.5391569299025345,-0.6815208447661734
30,SPY,10,0.15,0.0970049687496417,-0.7911934910211015,0.2946312222697694,0.2391284164883232,0.12260587308984136,0.11756044926186482,138,0.6799746514575412,0.08300632272953412,0.12393183071570091,0.25338746461500117,0.3851923501470308,0.657820604480544,-0.7911934910211015,-0.4871467696443744,-0.5700967162258558,-0.7029026939264145
30,SPY,10,0.18,0.1114357348531454,-0.7911934910211016,0.33445071157816436,0.27385322391709893,0.14084511073179865,0.1533067677808047,126,0.6913814955640051,0.08536721985382778,0.16727495331942088,0.260526836945381,0.49371691363411935,0.5276846503550222,-0.7911934910211016,-0.5033282277172149,-0.5700967162258561,-0.7029026939264147
30,SPY,10,0.2,0.10721799225504536,-0.8026457574592674,0.3230021819101651,0.26525535562478436,0.133580712610303,0.1384568673629104,124,0.6958174904942965,0.075854482517274,0.17612291357223775,0.2339184792253112,0.5137170610649071,0.4553449689609512,-0.8026457574592674,-0.4871467696443742,-0.5936753248262299,-0.7191973847569568
30,SPY,10,0.22,0.1265709034779574,-0.8026457574592674,0.3737912806862104,0.3109242944785261,0.15769211050041665,0.1905393023669412,118,0.6983523447401775,0.09225306297573255,0.2027206544413951,0.28022949598468777,0.5722658679038224,0.48968409912538136,-0.8026457574592674,-0.48714676964437464,-0.5936753248262299,-0.7191973847569568
30,SPY,10,0.25,0.1233309142456489,-0.802645757459267,0.3652656647560169,0.30382496965793726,0.15365547391173714,0.1820664884108115,118,0.6989860583016476,0.08772903289920819,0.2027206544413953,0.2678392304022082,0.5722658679038224,0.4680328592430092,-0.802645757459267,-0.48714676964437437,-0.5936753248262298,-0.7191973847569565
30,SPY,12,0.06,0.0512408076253148,-0.6933299612620256,0.1474019168110117,0.1198536718316018,0.07390537044157781,-0.002007620761416539,298,0.5994930291508238,0.04297621462371892,0.06490611438512284,0.11816496080916773,0.21198132406270803,0.5574309969599601,-0.6933299612620256,-0.5211420678322097,-0.5463383341528316,-0.6293816558963812
30,SPY,12,0.08,0.0740030215113543,-0.7815952618344881,0.22447125581076707,0.1779755008209483,0.09468202422013312,0.05298617971351409,210,0.6311787072243346,0.05384953288702099,0.11567167844698534,0.1603262390304219,0.3657559632348482,0.4383421055188047,-0.7815952618344881,-0.5172629658000107,-0.5828493331351815,-0.6892459930488196
30,SPY,12,0.1,0.07026155823797509,-0.782587518006571,0.21448955974097594,0.1711614200029556,0.08978108725391801,0.042220497164691735,188,0.6463878326996197,0.040410853335342,0.13563022927761748,0.1201432430987893,0.4193148827878267,0.2865227255946977,-0.782587518006571,-0.5172629658000105,-0.5828493331351816,-0.6892459930488196
